country	year	pop	continent	lifeExp	gdpPercap
976	Singapore	1967	1977600	Asia	67.946	4977.41854
977	Singapore	1972	2152400	Asia	69.521	8597.756202
978	Singapore	1977	2325300	Asia	70.795	11210.08948
979	Singapore	1982	2651869	Asia	71.76	15169.16112
980	Singapore	1987	2794552	Asia	73.56	18861.53081
981	Singapore	1992	3235865	Asia	75.788	24769.8912
982	Singapore	1997	3802309	Asia	77.158	33519.4766
983	Singapore	2002	4197776	Asia	78.77	36023.1054
984	Singapore	2007	4553009	Asia	79.972	47143.17964
985	Jordan	1952	607914	Asia	43.158	1546.907807
986	Jordan	1957	746559	Asia	45.669	1886.080591
987	Jordan	1962	933559	Asia	48.126	2348.009158
988	Jordan	1967	1255058	Asia	51.629	2741.796252
989	Jordan	1972	1613551	Asia	56.528	2110.856309
990	Jordan	1977	1937652	Asia	61.134	2852.351568
991	Jordan	1982	2347031	Asia	63.739	4161.415959
992	Jordan	1987	2820042	Asia	65.869	4448.679912
993	Jordan	1992	3867409	Asia	68.015	3431.593647
994	Jordan	1997	4526235	Asia	69.772	3645.379572
995	Jordan	2002	5307470	Asia	71.263	3844.917194
996	Jordan	2007	6053193	Asia	72.535	4519.461171
997	Mongolia	1952	800663	Asia	42.244	786.5668575
998	Mongolia	1957	882134	Asia	45.248	912.6626085
999	Mongolia	1962	1010280	Asia	48.251	1056.353958
1000	Mongolia	1967	1149500	Asia	51.253	1226.04113
1001	Mongolia	1972	1320500	Asia	53.754	1421.741975
1002	Mongolia	1977	1528000	Asia	55.491	1647.511665
1003	Mongolia	1982	1756032	Asia	57.489	2000.603139
1004	Mongolia	1987	2015133	Asia	60.222	2338.008304
1005	Mongolia	1992	2312802	Asia	61.271	1785.402016
1006	Mongolia	1997	2494803	Asia	63.625	1902.2521
1007	Mongolia	2002	2674234	Asia	65.033	2140.739323
1008	Mongolia	2007	2874127	Asia	66.803	3095.772271
1009	West Bank and Gaza	1952	1030585	Asia	43.16	1515.592329
1010	West Bank and Gaza	1957	1070439	Asia	45.671	1827.067742
1011	West Bank and Gaza	1962	1133134	Asia	48.127	2198.956312
1012	West Bank and Gaza	1967	1142636	Asia	51.631	2649.715007
1013	West Bank and Gaza	1972	1089572	Asia	56.532	3133.409277
1014	West Bank and Gaza	1977	1261091	Asia	60.765	3682.831494
1015	West Bank and Gaza	1982	1425876	Asia	64.406	4336.032082
1016	West Bank and Gaza	1987	1691210	Asia	67.046	5107.197384
1017	West Bank and Gaza	1992	2104779	Asia	69.718	6017.654756
1018	West Bank and Gaza	1997	2826046	Asia	71.096	7110.667619
1019	West Bank and Gaza	2002	3389578	Asia	72.37	4515.487575
1020	West Bank and Gaza	2007	4018332	Asia	73.422	3025.349798
1021	Oman	1952	507833	Asia	37.578	1828.230307
1022	Oman	1957	561977	Asia	40.08	2242.746551
1023	Oman	1962	628164	Asia	43.165	2924.638113
1024	Oman	1967	714775	Asia	46.988	4720.942687
1025	Oman	1972	829050	Asia	52.143	10618.03855
1026	Oman	1977	1004533	Asia	57.367	11848.34392
1027	Oman	1982	1301048	Asia	62.728	12954.79101
1028	Oman	1987	1593882	Asia	67.734	18115.22313
1029	Oman	1992	1915208	Asia	71.197	18616.70691
1030	Oman	1997	2283635	Asia	72.499	19702.05581
1031	Oman	2002	2713462	Asia	74.193	19774.83687
1032	Oman	2007	3204897	Asia	75.64	22316.19287
1033	Kuwait	1952	160000	Asia	55.565	108382.3529
1034	Kuwait	1957	212846	Asia	58.033	113523.1329
1035	Kuwait	1962	358266	Asia	60.47	95458.11176
1036	Kuwait	1967	575003	Asia	64.624	80894.88326
1037	Kuwait	1972	841934	Asia	67.712	109347.867
1038	Kuwait	1977	1140357	Asia	69.343	59265.47714
1039	Kuwait	1982	1497494	Asia	71.309	31354.03573
1040	Kuwait	1987	1891487	Asia	74.174	28118.42998
1041	Kuwait	1992	1418095	Asia	75.19	34932.91959
1042	Kuwait	1997	1765345	Asia	76.156	40300.61996
1043	Kuwait	2002	2111561	Asia	76.904	35110.10566
1044	Kuwait	2007	2505559	Asia	77.588	47306.98978
1045	Bahrain	1952	120447	Asia	50.939	9867.084765
1046	Bahrain	1957	138655	Asia	53.832	11635.79945
1047	Bahrain	1962	171863	Asia	56.923	12753.27514
1048	Bahrain	1967	202182	Asia	59.923	14804.6727
1049	Bahrain	1972	230800	Asia	63.3	18268.65839
1050	Bahrain	1977	297410	Asia	65.593	19340.10196
1051	Bahrain	1982	377967	Asia	69.052	19211.14731
1052	Bahrain	1987	454612	Asia	70.75	18524.02406
1053	Bahrain	1992	529491	Asia	72.601	19035.57917
1054	Bahrain	1997	598561	Asia	73.925	20292.01679
1055	Bahrain	2002	656397	Asia	74.795	23403.55927
1056	Bahrain	2007	708573	Asia	75.635	29796.04834
1057	Nigeria	1952	33119096	Africa	36.324	1077.281856
1058	Nigeria	1957	37173340	Africa	37.802	1100.592563
1059	Nigeria	1962	41871351	Africa	39.36	1150.927478
1060	Nigeria	1967	47287752	Africa	41.04	1014.514104
1061	Nigeria	1972	53740085	Africa	42.821	1698.388838
1062	Nigeria	1977	62209173	Africa	44.514	1981.951806
1063	Nigeria	1982	73039376	Africa	45.826	1576.97375
1064	Nigeria	1987	81551520	Africa	46.886	1385.029563
1065	Nigeria	1992	93364244	Africa	47.472	1619.848217
1066	Nigeria	1997	106207839	Africa	47.464	1624.941275
1067	Nigeria	2002	119901274	Africa	46.608	1615.286395
1068	Nigeria	2007	135031164	Africa	46.859	2013.977305
1069	Egypt	1952	22223309	Africa	41.893	1418.822445
1070	Egypt	1957	25009741	Africa	44.444	1458.915272
1071	Egypt	1962	28173309	Africa	46.992	1693.335853
1072	Egypt	1967	31681188	Africa	49.293	1814.880728
1073	Egypt	1972	34807417	Africa	51.137	2024.008147
1074	Egypt	1977	38783863	Africa	53.319	2785.493582
1075	Egypt	1982	45681811	Africa	56.006	3503.729636
1076	Egypt	1987	52799062	Africa	59.797	3885.46071
1077	Egypt	1992	59402198	Africa	63.674	3794.755195
1078	Egypt	1997	66134291	Africa	67.217	4173.181797
1079	Egypt	2002	73312559	Africa	69.806	4754.604414
1080	Egypt	2007	80264543	Africa	71.338	5581.180998
1081	Ethiopia	1952	20860941	Africa	34.078	362.1462796
1082	Ethiopia	1957	22815614	Africa	36.667	378.9041632
1083	Ethiopia	1962	25145372	Africa	40.059	419.4564161
1084	Ethiopia	1967	27860297	Africa	42.115	516.1186438
1085	Ethiopia	1972	30770372	Africa	43.515	566.2439442
1086	Ethiopia	1977	34617799	Africa	44.51	556.8083834
1087	Ethiopia	1982	38111756	Africa	44.916	577.8607471
1088	Ethiopia	1987	42999530	Africa	46.684	573.7413142
1089	Ethiopia	1992	52088559	Africa	48.091	421.3534653
1090	Ethiopia	1997	59861301	Africa	49.402	515.8894013
1091	Ethiopia	2002	67946797	Africa	50.725	530.0535319
1092	Ethiopia	2007	76511887	Africa	52.947	690.8055759
1093	Congo, Dem. Rep.	1952	14100005	Africa	39.143	780.5423257
1094	Congo, Dem. Rep.	1957	15577932	Africa	40.652	905.8602303
1095	Congo, Dem. Rep.	1962	17486434	Africa	42.122	896.3146335
1096	Congo, Dem. Rep.	1967	19941073	Africa	44.056	861.5932424
1097	Congo, Dem. Rep.	1972	23007669	Africa	45.989	904.8960685
1098	Congo, Dem. Rep.	1977	26480870	Africa	47.804	795.757282
1099	Congo, Dem. Rep.	1982	30646495	Africa	47.784	673.7478181
1100	Congo, Dem. Rep.	1987	35481645	Africa	47.412	672.774812
1101	Congo, Dem. Rep.	1992	41672143	Africa	45.548	457.7191807
1102	Congo, Dem. Rep.	1997	47798986	Africa	42.587	312.188423
1103	Congo, Dem. Rep.	2002	55379852	Africa	44.966	241.1658765
1104	Congo, Dem. Rep.	2007	64606759	Africa	46.462	277.5518587
1105	South Africa	1952	14264935	Africa	45.009	4725.295531
1106	South Africa	1957	16151549	Africa	47.985	5487.104219
1107	South Africa	1962	18356657	Africa	49.951	5768.729717
1108	South Africa	1967	20997321	Africa	51.927	7114.477971
1109	South Africa	1972	23935810	Africa	53.696	7765.962636
1110	South Africa	1977	27129932	Africa	55.527	8028.651439
1111	South Africa	1982	31140029	Africa	58.161	8568.266228
1112	South Africa	1987	35933379	Africa	60.834	7825.823398
1113	South Africa	1992	39964159	Africa	61.888	7225.069258
1114	South Africa	1997	42835005	Africa	60.236	7479.188244
1115	South Africa	2002	44433622	Africa	53.365	7710.946444
1116	South Africa	2007	43997828	Africa	49.339	9269.657808
1117	Sudan	1952	8504667	Africa	38.635	1615.991129
1118	Sudan	1957	9753392	Africa	39.624	1770.337074
1119	Sudan	1962	11183227	Africa	40.87	1959.593767
1120	Sudan	1967	12716129	Africa	42.858	1687.997641
1121	Sudan	1972	14597019	Africa	45.083	1659.652775
1122	Sudan	1977	17104986	Africa	47.8	2202.988423
1123	Sudan	1982	20367053	Africa	50.338	1895.544073
1124	Sudan	1987	24725960	Africa	51.744	1507.819159
1125	Sudan	1992	28227588	Africa	53.556	1492.197043
1126	Sudan	1997	32160729	Africa	55.373	1632.210764
1127	Sudan	2002	37090298	Africa	56.369	1993.398314
1128	Sudan	2007	42292929	Africa	58.556	2602.394995
1129	Morocco	1952	9939217	Africa	42.873	1688.20357
1130	Morocco	1957	11406350	Africa	45.423	1642.002314
1131	Morocco	1962	13056604	Africa	47.924	1566.353493
1132	Morocco	1967	14770296	Africa	50.335	1711.04477
1133	Morocco	1972	16660670	Africa	52.862	1930.194975
1134	Morocco	1977	18396941	Africa	55.73	2370.619976
1135	Morocco	1982	20198730	Africa	59.65	2702.620356
1136	Morocco	1987	22987397	Africa	62.677	2755.046991
1137	Morocco	1992	25798239	Africa	65.393	2948.047252
1138	Morocco	1997	28529501	Africa	67.66	2982.101858
1139	Morocco	2002	31167783	Africa	69.615	3258.495584
1140	Morocco	2007	33757175	Africa	71.164	3820.17523
1141	Tanzania	1952	8322925	Africa	41.215	716.6500721
1142	Tanzania	1957	9452826	Africa	42.974	698.5356073
1143	Tanzania	1962	10863958	Africa	44.246	722.0038073
1144	Tanzania	1967	12607312	Africa	45.757	848.2186575
1145	Tanzania	1972	14706593	Africa	47.62	915.9850592
1146	Tanzania	1977	17129565	Africa	49.919	962.4922932
1147	Tanzania	1982	19844382	Africa	50.608	874.2426069
1148	Tanzania	1987	23040630	Africa	51.535	831.8220794
1149	Tanzania	1992	26605473	Africa	50.44	825.682454
1150	Tanzania	1997	30686889	Africa	48.466	789.1862231
1151	Tanzania	2002	34593779	Africa	49.651	899.0742111
1152	Tanzania	2007	38139640	Africa	52.517	1107.482182
1153	Algeria	1952	9279525	Africa	43.077	2449.008185
1154	Algeria	1957	10270856	Africa	45.685	3013.976023
1155	Algeria	1962	11000948	Africa	48.303	2550.81688
1156	Algeria	1967	12760499	Africa	51.407	3246.991771
1157	Algeria	1972	14760787	Africa	54.518	4182.663766
1158	Algeria	1977	17152804	Africa	58.014	4910.416756
1159	Algeria	1982	20033753	Africa	61.368	5745.160213
1160	Algeria	1987	23254956	Africa	65.799	5681.358539
1161	Algeria	1992	26298373	Africa	67.744	5023.216647
1162	Algeria	1997	29072015	Africa	69.152	4797.295051
1163	Algeria	2002	31287142	Africa	70.994	5288.040382
1164	Algeria	2007	33333216	Africa	72.301	6223.367465
1165	Kenya	1952	6464046	Africa	42.27	853.540919
1166	Kenya	1957	7454779	Africa	44.686	944.4383152
1167	Kenya	1962	8678557	Africa	47.949	896.9663732
1168	Kenya	1967	10191512	Africa	50.654	1056.736457
1169	Kenya	1972	12044785	Africa	53.559	1222.359968
1170	Kenya	1977	14500404	Africa	56.155	1267.613204
1171	Kenya	1982	17661452	Africa	58.766	1348.225791
1172	Kenya	1987	21198082	Africa	59.339	1361.936856
1173	Kenya	1992	25020539	Africa	59.285	1341.921721
1174	Kenya	1997	28263827	Africa	54.407	1360.485021
1175	Kenya	2002	31386842	Africa	50.992	1287.514732
1176	Kenya	2007	35610177	Africa	54.11	1463.249282
1177	Uganda	1952	5824797	Africa	39.978	734.753484
1178	Uganda	1957	6675501	Africa	42.571	774.3710692
1179	Uganda	1962	7688797	Africa	45.344	767.2717398
1180	Uganda	1967	8900294	Africa	48.051	908.9185217
1181	Uganda	1972	10190285	Africa	51.016	950.735869
1182	Uganda	1977	11457758	Africa	50.35	843.7331372
1183	Uganda	1982	12939400	Africa	49.849	682.2662268
1184	Uganda	1987	15283050	Africa	51.509	617.7244065
1185	Uganda	1992	18252190	Africa	48.825	644.1707969
1186	Uganda	1997	21210254	Africa	44.578	816.559081
1187	Uganda	2002	24739869	Africa	47.813	927.7210018
1188	Uganda	2007	29170398	Africa	51.542	1056.380121
1189	Ghana	1952	5581001	Africa	43.149	911.2989371
1190	Ghana	1957	6391288	Africa	44.779	1043.561537
1191	Ghana	1962	7355248	Africa	46.452	1190.041118
1192	Ghana	1967	8490213	Africa	48.072	1125.69716
1193	Ghana	1972	9354120	Africa	49.875	1178.223708
1194	Ghana	1977	10538093	Africa	51.756	993.2239571
1195	Ghana	1982	11400338	Africa	53.744	876.032569
1196	Ghana	1987	14168101	Africa	55.729	847.0061135
1197	Ghana	1992	16278738	Africa	57.501	925.060154
1198	Ghana	1997	18418288	Africa	58.556	1005.245812
1199	Ghana	2002	20550751	Africa	58.453	1111.984578
1200	Ghana	2007	22873338	Africa	60.022	1327.60891
1201	Mozambique	1952	6446316	Africa	31.286	468.5260381
1202	Mozambique	1957	7038035	Africa	33.779	495.5868333
1203	Mozambique	1962	7788944	Africa	36.161	556.6863539
1204	Mozambique	1967	8680909	Africa	38.113	566.6691539
1205	Mozambique	1972	9809596	Africa	40.328	724.9178037
1206	Mozambique	1977	11127868	Africa	42.495	502.3197334
1207	Mozambique	1982	12587223	Africa	42.795	462.2114149
1208	Mozambique	1987	12891952	Africa	42.861	389.8761846
1209	Mozambique	1992	13160731	Africa	44.284	410.8968239
1210	Mozambique	1997	16603334	Africa	46.344	472.3460771
1211	Mozambique	2002	18473780	Africa	44.026	633.6179466
1212	Mozambique	2007	19951656	Africa	42.082	823.6856205
1213	Cameroon	1952	5009067	Africa	38.523	1172.667655
1214	Cameroon	1957	5359923	Africa	40.428	1313.048099
1215	Cameroon	1962	5793633	Africa	42.643	1399.607441
1216	Cameroon	1967	6335506	Africa	44.799	1508.453148
1217	Cameroon	1972	7021028	Africa	47.049	1684.146528
1218	Cameroon	1977	7959865	Africa	49.355	1783.432873
1219	Cameroon	1982	9250831	Africa	52.961	2367.983282
1220	Cameroon	1987	10780667	Africa	54.985	2602.664206
1221	Cameroon	1992	12467171	Africa	54.314	1793.163278
1222	Cameroon	1997	14195809	Africa	52.199	1694.337469
1223	Cameroon	2002	15929988	Africa	49.856	1934.011449
1224	Cameroon	2007	17696293	Africa	50.43	2042.09524
1225	Madagascar	1952	4762912	Africa	36.681	1443.011715
1226	Madagascar	1957	5181679	Africa	38.865	1589.20275
1227	Madagascar	1962	5703324	Africa	40.848	1643.38711
1228	Madagascar	1967	6334556	Africa	42.881	1634.047282
1229	Madagascar	1972	7082430	Africa	44.851	1748.562982
1230	Madagascar	1977	8007166	Africa	46.881	1544.228586
1231	Madagascar	1982	9171477	Africa	48.969	1302.878658
1232	Madagascar	1987	10568642	Africa	49.35	1155.441948
1233	Madagascar	1992	12210395	Africa	52.214	1040.67619
1234	Madagascar	1997	14165114	Africa	54.978	986.2958956
1235	Madagascar	2002	16473477	Africa	57.286	894.6370822
1236	Madagascar	2007	19167654	Africa	59.443	1044.770126
1237	Cote d'Ivoire	1952	2977019	Africa	40.477	1388.594732
1238	Cote d'Ivoire	1957	3300000	Africa	42.469	1500.895925
1239	Cote d'Ivoire	1962	3832408	Africa	44.93	1728.869428
1240	Cote d'Ivoire	1967	4744870	Africa	47.35	2052.050473
1241	Cote d'Ivoire	1972	6071696	Africa	49.801	2378.201111
1242	Cote d'Ivoire	1977	7459574	Africa	52.374	2517.736547
1243	Cote d'Ivoire	1982	9025951	Africa	53.983	2602.710169
1244	Cote d'Ivoire	1987	10761098	Africa	54.655	2156.956069
1245	Cote d'Ivoire	1992	12772596	Africa	52.044	1648.073791
1246	Cote d'Ivoire	1997	14625967	Africa	47.991	1786.265407
1247	Cote d'Ivoire	2002	16252726	Africa	46.832	1648.800823
1248	Cote d'Ivoire	2007	18013409	Africa	48.328	1544.750112
1249	Zimbabwe	1952	3080907	Africa	48.451	406.8841148
1250	Zimbabwe	1957	3646340	Africa	50.469	518.7642681
1251	Zimbabwe	1962	4277736	Africa	52.358	527.2721818
1252	Zimbabwe	1967	4995432	Africa	53.995	569.7950712
1253	Zimbabwe	1972	5861135	Africa	55.635	799.3621758
1254	Zimbabwe	1977	6642107	Africa	57.674	685.5876821
1255	Zimbabwe	1982	7636524	Africa	60.363	788.8550411
1256	Zimbabwe	1987	9216418	Africa	62.351	706.1573059
1257	Zimbabwe	1992	10704340	Africa	60.377	693.4207856
1258	Zimbabwe	1997	11404948	Africa	46.809	792.4499603
1259	Zimbabwe	2002	11926563	Africa	39.989	672.0386227
1260	Zimbabwe	2007	12311143	Africa	43.487	469.7092981
1261	Burkina Faso	1952	4469979	Africa	31.975	543.2552413
1262	Burkina Faso	1957	4713416	Africa	34.906	617.1834648
1263	Burkina Faso	1962	4919632	Africa	37.814	722.5120206
1264	Burkina Faso	1967	5127935	Africa	40.697	794.8265597
1265	Burkina Faso	1972	5433886	Africa	43.591	854.7359763
1266	Burkina Faso	1977	5889574	Africa	46.137	743.3870368
1267	Burkina Faso	1982	6634596	Africa	48.122	807.1985855
1268	Burkina Faso	1987	7586551	Africa	49.557	912.0631417
1269	Burkina Faso	1992	8878303	Africa	50.26	931.7527731
1270	Burkina Faso	1997	10352843	Africa	50.324	946.2949618
1271	Burkina Faso	2002	12251209	Africa	50.65	1037.645221
1272	Burkina Faso	2007	14326203	Africa	52.295	1217.032994
1273	Angola	1952	4232095	Africa	30.015	3520.610273
1274	Angola	1957	4561361	Africa	31.999	3827.940465
1275	Angola	1962	4826015	Africa	34	4269.276742
1276	Angola	1967	5247469	Africa	35.985	5522.776375
1277	Angola	1972	5894858	Africa	37.928	5473.288005
1278	Angola	1977	6162675	Africa	39.483	3008.647355
1279	Angola	1982	7016384	Africa	39.942	2756.953672
1280	Angola	1987	7874230	Africa	39.906	2430.208311
1281	Angola	1992	8735988	Africa	40.647	2627.845685
1282	Angola	1997	9875024	Africa	40.963	2277.140884
1283	Angola	2002	10866106	Africa	41.003	2773.287312
1284	Angola	2007	12420476	Africa	42.731	4797.231267
1285	Mali	1952	3838168	Africa	33.685	452.3369807
1286	Mali	1957	4241884	Africa	35.307	490.3821867
1287	Mali	1962	4690372	Africa	36.936	496.1743428
1288	Mali	1967	5212416	Africa	38.487	545.0098873
1289	Mali	1972	5828158	Africa	39.977	581.3688761
1290	Mali	1977	6491649	Africa	41.714	686.3952693
1291	Mali	1982	6998256	Africa	43.916	618.0140641
1292	Mali	1987	7634008	Africa	46.364	684.1715576
1293	Mali	1992	8416215	Africa	48.388	739.014375
1294	Mali	1997	9384984	Africa	49.903	790.2579846
1295	Mali	2002	10580176	Africa	51.818	951.4097518
1296	Mali	2007	12031795	Africa	54.467	1042.581557
1297	Malawi	1952	2917802	Africa	36.256	369.1650802
1298	Malawi	1957	3221238	Africa	37.207	416.3698064
1299	Malawi	1962	3628608	Africa	38.41	427.9010856
1300	Malawi	1967	4147252	Africa	39.487	495.5147806
1301	Malawi	1972	4730997	Africa	41.766	584.6219709
1302	Malawi	1977	5637246	Africa	43.767	663.2236766
1303	Malawi	1982	6502825	Africa	45.642	632.8039209
1304	Malawi	1987	7824747	Africa	47.457	635.5173634
1305	Malawi	1992	10014249	Africa	49.42	563.2000145
1306	Malawi	1997	10419991	Africa	47.495	692.2758103
1307	Malawi	2002	11824495	Africa	45.009	665.4231186
1308	Malawi	2007	13327079	Africa	48.303	759.3499101
1309	Tunisia	1952	3647735	Africa	44.6	1468.475631
1310	Tunisia	1957	3950849	Africa	47.1	1395.232468
1311	Tunisia	1962	4286552	Africa	49.579	1660.30321
1312	Tunisia	1967	4786986	Africa	52.053	1932.360167
1313	Tunisia	1972	5303507	Africa	55.602	2753.285994
1314	Tunisia	1977	6005061	Africa	59.837	3120.876811
1315	Tunisia	1982	6734098	Africa	64.048	3560.233174
1316	Tunisia	1987	7724976	Africa	66.894	3810.419296
1317	Tunisia	1992	8523077	Africa	70.001	4332.720164
1318	Tunisia	1997	9231669	Africa	71.973	4876.798614
1319	Tunisia	2002	9770575	Africa	73.042	5722.895655
1320	Tunisia	2007	10276158	Africa	73.923	7092.923025
1321	Niger	1952	3379468	Africa	37.444	761.879376
1322	Niger	1957	3692184	Africa	38.598	835.5234025
1323	Niger	1962	4076008	Africa	39.487	997.7661127
1324	Niger	1967	4534062	Africa	40.118	1054.384891
1325	Niger	1972	5060262	Africa	40.546	954.2092363
1326	Niger	1977	5682086	Africa	41.291	808.8970728
1327	Niger	1982	6437188	Africa	42.598	909.7221354
1328	Niger	1987	7332638	Africa	44.555	668.3000228
1329	Niger	1992	8392818	Africa	47.391	581.182725
1330	Niger	1997	9666252	Africa	51.313	580.3052092
1331	Niger	2002	11140655	Africa	54.496	601.0745012
1332	Niger	2007	12894865	Africa	56.867	619.6768924
1333	Senegal	1952	2755589	Africa	37.278	1450.356983
1334	Senegal	1957	3054547	Africa	39.329	1567.653006
1335	Senegal	1962	3430243	Africa	41.454	1654.988723
1336	Senegal	1967	3965841	Africa	43.563	1612.404632
1337	Senegal	1972	4588696	Africa	45.815	1597.712056
1338	Senegal	1977	5260855	Africa	48.879	1561.769116
1339	Senegal	1982	6147783	Africa	52.379	1518.479984
1340	Senegal	1987	7171347	Africa	55.769	1441.72072
1341	Senegal	1992	8307920	Africa	58.196	1367.899369
1342	Senegal	1997	9535314	Africa	60.187	1392.368347
1343	Senegal	2002	10870037	Africa	61.6	1519.635262
1344	Senegal	2007	12267493	Africa	63.062	1712.472136
1345	Zambia	1952	2672000	Africa	42.038	1147.388831
1346	Zambia	1957	3016000	Africa	44.077	1311.956766
1347	Zambia	1962	3421000	Africa	46.023	1452.725766
1348	Zambia	1967	3900000	Africa	47.768	1777.077318
1349	Zambia	1972	4506497	Africa	50.107	1773.498265
1350	Zambia	1977	5216550	Africa	51.386	1588.688299
1351	Zambia	1982	6100407	Africa	51.821	1408.678565
1352	Zambia	1987	7272406	Africa	50.821	1213.315116
1353	Zambia	1992	8381163	Africa	46.1	1210.884633
1354	Zambia	1997	9417789	Africa	40.238	1071.353818
1355	Zambia	2002	10595811	Africa	39.193	1071.613938
1356	Zambia	2007	11746035	Africa	42.384	1271.211593
1357	Rwanda	1952	2534927	Africa	40	493.3238752
1358	Rwanda	1957	2822082	Africa	41.5	540.2893983
1359	Rwanda	1962	3051242	Africa	43	597.4730727
1360	Rwanda	1967	3451079	Africa	44.1	510.9637142
1361	Rwanda	1972	3992121	Africa	44.6	590.5806638
1362	Rwanda	1977	4657072	Africa	45	670.0806011
1363	Rwanda	1982	5507565	Africa	46.218	881.5706467
1364	Rwanda	1987	6349365	Africa	44.02	847.991217
1365	Rwanda	1992	7290203	Africa	23.599	737.0685949
1366	Rwanda	1997	7212583	Africa	36.087	589.9445051
1367	Rwanda	2002	7852401	Africa	43.413	785.6537648
1368	Rwanda	2007	8860588	Africa	46.242	863.0884639
1369	Guinea	1952	2664249	Africa	33.609	510.1964923
1370	Guinea	1957	2876726	Africa	34.558	576.2670245
1371	Guinea	1962	3140003	Africa	35.753	686.3736739
1372	Guinea	1967	3451418	Africa	37.197	708.7595409
1373	Guinea	1972	3811387	Africa	38.842	741.6662307
1374	Guinea	1977	4227026	Africa	40.762	874.6858643
1375	Guinea	1982	4710497	Africa	42.891	857.2503577
1376	Guinea	1987	5650262	Africa	45.552	805.5724718
1377	Guinea	1992	6990574	Africa	48.576	794.3484384
1378	Guinea	1997	8048834	Africa	51.455	869.4497668
1379	Guinea	2002	8807818	Africa	53.676	945.5835837
1380	Guinea	2007	9947814	Africa	56.007	942.6542111
1381	Chad	1952	2682462	Africa	38.092	1178.665927
1382	Chad	1957	2894855	Africa	39.881	1308.495577
1383	Chad	1962	3150417	Africa	41.716	1389.817618
1384	Chad	1967	3495967	Africa	43.601	1196.810565
1385	Chad	1972	3899068	Africa	45.569	1104.103987
1386	Chad	1977	4388260	Africa	47.383	1133.98495
1387	Chad	1982	4875118	Africa	49.517	797.9081006
1388	Chad	1987	5498955	Africa	51.051	952.386129
1389	Chad	1992	6429417	Africa	51.724	1058.0643
1390	Chad	1997	7562011	Africa	51.573	1004.961353
1391	Chad	2002	8835739	Africa	50.525	1156.18186
1392	Chad	2007	10238807	Africa	50.651	1704.063724
1393	Somalia	1952	2526994	Africa	32.978	1135.749842
1394	Somalia	1957	2780415	Africa	34.977	1258.147413
1395	Somalia	1962	3080153	Africa	36.981	1369.488336
1396	Somalia	1967	3428839	Africa	38.977	1284.73318
1397	Somalia	1972	3840161	Africa	40.973	1254.576127
1398	Somalia	1977	4353666	Africa	41.974	1450.992513
1399	Somalia	1982	5828892	Africa	42.955	1176.807031
1400	Somalia	1987	6921858	Africa	44.501	1093.244963
1401	Somalia	1992	6099799	Africa	39.658	926.9602964
1402	Somalia	1997	6633514	Africa	43.795	930.5964284
1403	Somalia	2002	7753310	Africa	45.936	882.0818218
1404	Somalia	2007	9118773	Africa	48.159	926.1410683
1405	Burundi	1952	2445618	Africa	39.031	339.2964587
1406	Burundi	1957	2667518	Africa	40.533	379.5646281
1407	Burundi	1962	2961915	Africa	42.045	355.2032273
1408	Burundi	1967	3330989	Africa	43.548	412.9775136
1409	Burundi	1972	3529983	Africa	44.057	464.0995039
1410	Burundi	1977	3834415	Africa	45.91	556.1032651
1411	Burundi	1982	4580410	Africa	47.471	559.603231
1412	Burundi	1987	5126023	Africa	48.211	621.8188189
1413	Burundi	1992	5809236	Africa	44.736	631.6998778
1414	Burundi	1997	6121610	Africa	45.326	463.1151478
1415	Burundi	2002	7021078	Africa	47.36	446.4035126
1416	Burundi	2007	8390505	Africa	49.58	430.0706916
1417	Benin	1952	1738315	Africa	38.223	1062.7522
1418	Benin	1957	1925173	Africa	40.358	959.6010805
1419	Benin	1962	2151895	Africa	42.618	949.4990641
1420	Benin	1967	2427334	Africa	44.885	1035.831411
1421	Benin	1972	2761407	Africa	47.014	1085.796879
1422	Benin	1977	3168267	Africa	49.19	1029.161251
1423	Benin	1982	3641603	Africa	50.904	1277.897616
1424	Benin	1987	4243788	Africa	52.337	1225.85601
1425	Benin	1992	4981671	Africa	53.919	1191.207681
1426	Benin	1997	6066080	Africa	54.777	1232.975292
1427	Benin	2002	7026113	Africa	54.406	1372.877931
1428	Benin	2007	8078314	Africa	56.728	1441.284873
1429	Sierra Leone	1952	2143249	Africa	30.331	879.7877358
1430	Sierra Leone	1957	2295678	Africa	31.57	1004.484437
1431	Sierra Leone	1962	2467895	Africa	32.767	1116.639877
1432	Sierra Leone	1967	2662190	Africa	34.113	1206.043465
1433	Sierra Leone	1972	2879013	Africa	35.4	1353.759762
1434	Sierra Leone	1977	3140897	Africa	36.788	1348.285159
1435	Sierra Leone	1982	3464522	Africa	38.445	1465.010784
1436	Sierra Leone	1987	3868905	Africa	40.006	1294.447788
1437	Sierra Leone	1992	4260884	Africa	38.333	1068.696278
1438	Sierra Leone	1997	4578212	Africa	39.897	574.6481576
1439	Sierra Leone	2002	5359092	Africa	41.012	699.489713
1440	Sierra Leone	2007	6144562	Africa	42.568	862.5407561
1441	Libya	1952	1019729	Africa	42.723	2387.54806
1442	Libya	1957	1201578	Africa	45.289	3448.284395
1443	Libya	1962	1441863	Africa	47.808	6757.030816
1444	Libya	1967	1759224	Africa	50.227	18772.75169
1445	Libya	1972	2183877	Africa	52.773	21011.49721
